攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度,ConvoyID,FollowingID
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-4.往永豐南路31巷往永豐路(車),NOR-1001,高明派出所,2025-08-18,19:22:11,2080651031,LOC_3640,121.277093,24.955645,,
(租11402)廣福路1357巷與永豐南路31巷(延伸永豐南路31巷280弄口)-3.往永豐南路31巷往永豐南路31巷280弄(車),NOR-1001,高明派出所,2025-08-18,19:22:41,2080651021,LOC_3639,121.27708,24.953902,,
(租11402)廣福路1357巷206弄口-3.往廣福路1357巷206弄往永豐南路31巷(車),NOR-1001,高明派出所,2025-08-18,19:24:52,2080650021,LOC_3635,121.271808,24.953303,,
(租11402)廣福路1357巷206弄口-2.往廣福路1357巷往廣福路(車),NOR-1001,高明派出所,2025-08-18,19:25:09,2080650011,LOC_3634,121.271339,24.95408,,
(租11402)廣福路1357巷206弄口-4.往廣福路1357巷280弄往永豐南路31巷(車),NOR-1001,高明派出所,2025-08-18,19:25:21,2080650031,LOC_3636,121.271883,24.953865,,
(租11402)大觀路三段(台15)、工業八路(一)-3.往成功路(車),DEL-8888,草漯派出所,2025-08-18,20:04:00,2020788021,LOC_1006,121.115167,25.036174,,
(租11401)龍岡路二段、健行路口-4.往環中東路二段(車),DEL-8888,中壢派出所,2025-08-18,20:53:00,2000134031,LOC_2115,121.228904,24.946377,,
(租11401)環中東路、龍岡路口-2.往健行路(車),DEL-8888,龍興派出所,2025-08-18,20:53:29,2000140011,LOC_1825,121.229431,24.945089,,
(租11401)環中東路、龍岡路口-3.往後興路(車),DEL-8888,龍興派出所,2025-08-18,20:53:42,2000140021,LOC_1826,121.229749,24.944573,,
(租11401)環中東路、龍岡路口-5.往龍岡路三段(車),DEL-8888,龍興派出所,2025-08-18,20:53:48,2000140041,LOC_1828,121.229696,24.944169,,
(租11401)環中東路、龍岡路口-6.往台灣中油(龍岡站)(車),DEL-8888,龍興派出所,2025-08-18,20:53:55,2000140051,LOC_1829,121.229979,24.944198,,
(租11401)環中東路、龍岡路口-4.往林森路(車),DEL-8888,龍興派出所,2025-08-18,20:54:09,2000140031,LOC_1827,121.229213,24.944372,,
(租11401)環中東路二段、吉長街口-2.往昆明街(車),DEL-8888,普仁派出所,2025-08-18,20:54:38,2000141011,LOC_2079,121.230944,24.945361,,
(租11401)環中東路二段、吉長街口-3.往昆明街(車),DEL-8888,普仁派出所,2025-08-18,20:54:38,2000141021,LOC_2079,121.23096,24.945351,,
(租11401)環中東路二段、後興路二段口-2.往成都路(車),DEL-8888,普仁派出所,2025-08-18,20:54:43,2000141111,LOC_2081,121.231163,24.945162,,
(租11402)龍岡路二段321巷39弄口-5.往龍岡路二段321巷39弄8衖口(車),DEL-8888,龍興派出所,2025-08-18,20:55:45,2000193041,LOC_1862,121.231131,24.942336,,
(租11402)龍岡路二段321巷39弄口-2.往龍岡路二段353巷21弄(車),DEL-8888,龍興派出所,2025-08-18,20:55:50,2000193011,LOC_1859,121.231139,24.942059,,
(租11402)龍岡路二段321巷39弄口-3.往龍岡路二段321巷(車),DEL-8888,龍興派出所,2025-08-18,20:55:57,2000193021,LOC_1860,121.231594,24.941984,,
(租11402)龍岡路二段321巷39弄口-4.往龍岡路二段321巷39弄8衖(車),DEL-8888,龍興派出所,2025-08-18,20:56:02,2000193031,LOC_1861,121.231688,24.942295,,
(租11402)龍岡路二段321巷39弄口-6.往龍岡路二段321巷1弄口(車),DEL-8888,龍興派出所,2025-08-18,20:56:26,2000193051,LOC_1863,121.230659,24.942092,,
(租11402)龍岡路二段與321巷、龍翔街口-2.往龍岡路二段321巷口(車),DEL-8888,龍興派出所,2025-08-18,20:56:36,2001111011,LOC_1865,121.230052,24.942212,,
(租11402)執信一街與英士一街、皓東街口-4.往鄒容一街(車),DEL-8888,龍興派出所,2025-08-18,20:58:17,2000181031,LOC_1846,121.227281,24.9465,,
(租11402)執信一街與英士一街、皓東街口-3.往龍岡路一段(車),DEL-8888,龍興派出所,2025-08-18,20:58:25,2000181021,LOC_1845,121.227037,24.946971,,
(租11401)龍岡路二段、健行路口-5.往中北路二段(車),DEL-8888,中壢派出所,2025-08-18,20:58:37,2000134041,LOC_2117,121.227677,24.9473,,
(租11401)志航街與少康一街、二街及執信二街口-5.往吳鳳二街(車),DEL-8888,龍興派出所,2025-08-18,20:59:29,2000114041,LOC_1805,121.225063,24.945481,,
(租11401)志航街與少康一街、二街及執信二街口-6.往吳鳳三街(車),DEL-8888,龍興派出所,2025-08-18,20:59:33,2000114051,LOC_1806,121.224897,24.945502,,
(租11401)志航街與少康一街、二街及執信二街口-7.往逢甲二街(車),DEL-8888,龍興派出所,2025-08-18,20:59:46,2000114061,LOC_1807,121.224683,24.944995,,
(租11401)志航街與少康一街、二街及執信二街口-8.往自忠街116巷(車),DEL-8888,龍興派出所,2025-08-18,20:59:50,2000114071,LOC_1808,121.22484,24.944762,,
(租11401)志航街與少康一街、二街及執信二街口-9.往銘傳街(車),DEL-8888,龍興派出所,2025-08-18,20:59:56,2000114081,LOC_1809,121.224949,24.94445,,
(租11401)天祥三街與自忠二街、自忠街口-2.往志航街(車),DEL-8888,龍興派出所,2025-08-18,21:00:29,2000113011,LOC_1797,121.223617,24.946014,,
(租11401)天祥三街與自忠二街、自忠街口-3.往天祥二街(車),DEL-8888,龍興派出所,2025-08-18,21:00:34,2000113021,LOC_1798,121.223326,24.946081,,
(租11401)天祥三街與自忠二街、自忠街口-5.往自忠三街(車),DEL-8888,龍興派出所,2025-08-18,21:00:37,2000113041,LOC_1800,121.223313,24.945952,,
(租11401)天祥三街與自忠二街、自忠街口-4.往天祥一街(車),DEL-8888,龍興派出所,2025-08-18,21:00:42,2000113031,LOC_1799,121.223061,24.946113,,
(租11401)天祥三街與自忠二街、自忠街口-6.往金陵路(車),DEL-8888,龍興派出所,2025-08-18,21:00:44,2000113051,LOC_1799,121.222988,24.946053,,
(租11401)金陵路二段、振平街-7.往振昌街(車),DEL-8888,北勢派出所,2025-08-18,21:01:26,2060793061,LOC_2705,121.222063,24.943958,,
(租11401)金陵路二段、振平街-8.往金陵路二段14巷(車),DEL-8888,北勢派出所,2025-08-18,21:01:54,2060793071,LOC_2706,121.222666,24.942903,,
(租11401)金陵路二段、振平街-9.往振平街(車),DEL-8888,北勢派出所,2025-08-18,21:02:05,2060793081,LOC_2704,121.222219,24.942341,,
(租11401)金陵路二段、振平街-10.往金興街(車),DEL-8888,北勢派出所,2025-08-18,21:02:19,2060793091,LOC_2700,121.222826,24.94175,,
(租11401)環南路三段、金陵路二段口-2.往金陵路(車),DEL-8888,北勢派出所,2025-08-18,21:02:32,2060792011,LOC_2734,121.222983,24.941053,,
(租11401)環南路三段、金陵路二段口-5.往德育路二段(車),DEL-8888,北勢派出所,2025-08-18,21:02:43,2060792041,LOC_2737,121.222857,24.940679,,
(租11401)環南路三段、金陵路二段口-4.往金陵路三段(車),DEL-8888,北勢派出所,2025-08-18,21:02:50,2060792031,LOC_2736,121.223054,24.940413,,
(租11401)環南路三段、金陵路二段口-3.往環中東路二段(車),DEL-8888,北勢派出所,2025-08-18,21:03:02,2060792021,LOC_2735,121.223623,24.940877,,
(租11401)大德街、德泉街口-4.往環中東路二段867巷(車),DEL-8888,龍興派出所,2025-08-18,21:04:14,2000146031,LOC_1795,121.225565,24.938354,,
(租11401)大德街、德泉街口-3.往金陵路二段369巷(車),DEL-8888,龍興派出所,2025-08-18,21:04:56,2000146021,LOC_1794,121.22599,24.936879,,
(租11401)大德街、德泉街口-2.往龍泉一街(車),DEL-8888,龍興派出所,2025-08-18,21:05:16,2000146011,LOC_1793,121.227214,24.936243,,
(租11402)龍泉一街、德泉街口-4.往龍泉街137巷(車),DEL-8888,龍岡派出所,2025-08-18,21:06:54,2060542031,LOC_3104,121.231184,24.931492,,
(租11402)游泳路120巷16弄口-3.往游泳路120巷81弄(車),DEL-8888,龍岡派出所,2025-08-18,21:07:24,2060527021,LOC_3082,121.232458,24.930844,,
(租11402)游泳路120巷16弄口-4.往游泳路120巷13弄口(車),DEL-8888,龍岡派出所,2025-08-18,21:07:37,2060527031,LOC_3080,121.232739,24.93019,,
(租11401)金陵路三段、大智街口-3.往龍泉一街(車),DEL-8888,建安派出所,2025-08-18,21:08:52,2060475021,LOC_3011,121.228725,24.929053,,
(租11401)金陵路三段、大仁街口-2.往金陵路三段88巷(車),DEL-8888,建安派出所,2025-08-18,21:09:22,2060474011,LOC_3006,121.227404,24.928252,,
(租11401)金陵路三段、大仁街口-3.往金陵路三段72巷(車),DEL-8888,建安派出所,2025-08-18,21:09:28,2060474021,LOC_3007,121.227021,24.928328,,
(租11401)金陵路三段、大仁街口-4.往大仁街4巷(車),DEL-8888,建安派出所,2025-08-18,21:09:33,2060474031,LOC_3008,121.227029,24.92852,,
(租11401)金陵路三段、大智街口-4.往大勇街(車),DEL-8888,建安派出所,2025-08-18,21:09:40,2060475031,LOC_3012,121.226746,24.92882,,
(租11401)大勇街、大智街、大仁街-6.往金陵路(車),DEL-8888,建安派出所,2025-08-18,21:10:41,2060465051,LOC_2990,121.224388,24.927711,,
(租11401)大勇街、大智街、大仁街-5.往大智街(車),DEL-8888,建安派出所,2025-08-18,21:10:48,2060465041,LOC_2989,121.223977,24.927951,,
(租11401)大勇街、大智街、大仁街-5.往大智街(車),DEL-8888,建安派出所,2025-08-18,21:10:48,2060465041,LOC_2989,121.223977,24.927951,,
(租11401)大勇街、大智街、大仁街-6.往金陵路(車),DEL-8888,建安派出所,2025-08-18,21:10:57,2060465051,LOC_2990,121.224388,24.927711,,
(租11401)金陵路三段、大智街口-4.往大勇街(車),DEL-8888,建安派出所,2025-08-18,21:11:49,2060475031,LOC_3012,121.226746,24.92882,,
(租11401)金陵路三段、大仁街口-4.往大仁街4巷(車),DEL-8888,建安派出所,2025-08-18,21:11:56,2060474031,LOC_3008,121.227029,24.92852,,
(租11401)金陵路三段、大仁街口-3.往金陵路三段72巷(車),DEL-8888,建安派出所,2025-08-18,21:12:00,2060474021,LOC_3007,121.227021,24.928328,,
(租11401)金陵路三段、大仁街口-2.往金陵路三段88巷(車),DEL-8888,建安派出所,2025-08-18,21:12:08,2060474011,LOC_3006,121.227404,24.928252,,
(租11401)金陵路三段、大智街口-3.往龍泉一街(車),DEL-8888,建安派出所,2025-08-18,21:12:32,2060475021,LOC_3011,121.228725,24.929053,,
(租11402)游泳路120巷16弄口-4.往游泳路120巷13弄口(車),DEL-8888,龍岡派出所,2025-08-18,21:14:06,2060527031,LOC_3080,121.232739,24.93019,,
(租11402)游泳路120巷16弄口-3.往游泳路120巷81弄(車),DEL-8888,龍岡派出所,2025-08-18,21:14:18,2060527021,LOC_3082,121.232458,24.930844,,
(租11402)龍泉一街、德泉街口-4.往龍泉街137巷(車),DEL-8888,龍岡派出所,2025-08-18,21:14:46,2060542031,LOC_3104,121.231184,24.931492,,
(租11401)大德街、德泉街口-2.往龍泉一街(車),DEL-8888,龍興派出所,2025-08-18,21:17:26,2000146011,LOC_1793,121.227214,24.936243,,
(租11401)大德街、德泉街口-3.往金陵路二段369巷(車),DEL-8888,龍興派出所,2025-08-18,21:17:51,2000146021,LOC_1794,121.22599,24.936879,,
(租11401)大德街、德泉街口-4.往環中東路二段867巷(車),DEL-8888,龍興派出所,2025-08-18,21:18:25,2000146031,LOC_1795,121.225565,24.938354,,
(租11401)環南路三段、金陵路二段口-3.往環中東路二段(車),DEL-8888,北勢派出所,2025-08-18,21:19:39,2060792021,LOC_2735,121.223623,24.940877,,
(租11401)環南路三段、金陵路二段口-4.往金陵路三段(車),DEL-8888,北勢派出所,2025-08-18,21:19:50,2060792031,LOC_2736,121.223054,24.940413,,
(租11401)環南路三段、金陵路二段口-5.往德育路二段(車),DEL-8888,北勢派出所,2025-08-18,21:19:58,2060792041,LOC_2737,121.222857,24.940679,,
(租11401)環南路三段、金陵路二段口-2.往金陵路(車),DEL-8888,北勢派出所,2025-08-18,21:20:06,2060792011,LOC_2734,121.222983,24.941053,,
(租11401)金陵路二段、振平街-10.往金興街(車),DEL-8888,北勢派出所,2025-08-18,21:20:18,2060793091,LOC_2700,121.222826,24.94175,,
(租11401)金陵路二段、振平街-9.往振平街(車),DEL-8888,北勢派出所,2025-08-18,21:20:32,2060793081,LOC_2704,121.222219,24.942341,,
(租11401)金陵路二段、振平街-8.往金陵路二段14巷(車),DEL-8888,北勢派出所,2025-08-18,21:20:44,2060793071,LOC_2706,121.222666,24.942903,,
(租11401)金陵路二段、振平街-7.往振昌街(車),DEL-8888,北勢派出所,2025-08-18,21:21:05,2060793061,LOC_2705,121.222063,24.943958,,
(租11401)天祥三街與自忠二街、自忠街口-6.往金陵路(車),DEL-8888,龍興派出所,2025-08-18,21:21:41,2000113051,LOC_1799,121.222988,24.946053,,
(租11401)天祥三街與自忠二街、自忠街口-4.往天祥一街(車),DEL-8888,龍興派出所,2025-08-18,21:21:42,2000113031,LOC_1799,121.223061,24.946113,,
(租11401)天祥三街與自忠二街、自忠街口-5.往自忠三街(車),DEL-8888,龍興派出所,2025-08-18,21:21:49,2000113041,LOC_1800,121.223313,24.945952,,
(租11401)天祥三街與自忠二街、自忠街口-3.往天祥二街(車),DEL-8888,龍興派出所,2025-08-18,21:21:52,2000113021,LOC_1798,121.223326,24.946081,,
(租11401)天祥三街與自忠二街、自忠街口-2.往志航街(車),DEL-8888,龍興派出所,2025-08-18,21:21:58,2000113011,LOC_1797,121.223617,24.946014,,
(租11401)志航街與少康一街、二街及執信二街口-9.往銘傳街(車),DEL-8888,龍興派出所,2025-08-18,21:22:39,2000114081,LOC_1809,121.224949,24.94445,,
(租11401)志航街與少康一街、二街及執信二街口-8.往自忠街116巷(車),DEL-8888,龍興派出所,2025-08-18,21:22:45,2000114071,LOC_1808,121.22484,24.944762,,
(租11401)志航街與少康一街、二街及執信二街口-7.往逢甲二街(車),DEL-8888,龍興派出所,2025-08-18,21:22:49,2000114061,LOC_1807,121.224683,24.944995,,
(租11401)志航街與少康一街、二街及執信二街口-6.往吳鳳三街(車),DEL-8888,龍興派出所,2025-08-18,21:23:05,2000114051,LOC_1806,121.224897,24.945502,,
(租11401)志航街與少康一街、二街及執信二街口-5.往吳鳳二街(車),DEL-8888,龍興派出所,2025-08-18,21:23:07,2000114041,LOC_1805,121.225063,24.945481,,
(租11401)龍岡路二段、健行路口-5.往中北路二段(車),DEL-8888,中壢派出所,2025-08-18,21:24:20,2000134041,LOC_2117,121.227677,24.9473,,
(租11402)執信一街與英士一街、皓東街口-3.往龍岡路一段(車),DEL-8888,龍興派出所,2025-08-18,21:24:32,2000181021,LOC_1845,121.227037,24.946971,,
(租11402)執信一街與英士一街、皓東街口-4.往鄒容一街(車),DEL-8888,龍興派出所,2025-08-18,21:24:44,2000181031,LOC_1846,121.227281,24.9465,,
(租11402)龍岡路二段與321巷、龍翔街口-2.往龍岡路二段321巷口(車),DEL-8888,龍興派出所,2025-08-18,21:26:04,2001111011,LOC_1865,121.230052,24.942212,,
(租11402)龍岡路二段321巷39弄口-6.往龍岡路二段321巷1弄口(車),DEL-8888,龍興派出所,2025-08-18,21:26:16,2000193051,LOC_1863,121.230659,24.942092,,
(租11402)龍岡路二段321巷39弄口-4.往龍岡路二段321巷39弄8衖(車),DEL-8888,龍興派出所,2025-08-18,21:26:36,2000193031,LOC_1861,121.231688,24.942295,,
(租11402)龍岡路二段321巷39弄口-3.往龍岡路二段321巷(車),DEL-8888,龍興派出所,2025-08-18,21:26:44,2000193021,LOC_1860,121.231594,24.941984,,
(租11402)龍岡路二段321巷39弄口-2.往龍岡路二段353巷21弄(車),DEL-8888,龍興派出所,2025-08-18,21:26:51,2000193011,LOC_1859,121.231139,24.942059,,
(租11402)龍岡路二段321巷39弄口-5.往龍岡路二段321巷39弄8衖口(車),DEL-8888,龍興派出所,2025-08-18,21:26:59,2000193041,LOC_1862,121.231131,24.942336,,
(租11401)環中東路二段、後興路二段口-2.往成都路(車),DEL-8888,普仁派出所,2025-08-18,21:27:59,2000141111,LOC_2081,121.231163,24.945162,,
(租11401)環中東路二段、吉長街口-3.往昆明街(車),DEL-8888,普仁派出所,2025-08-18,21:28:05,2000141021,LOC_2079,121.23096,24.945351,,
(租11401)環中東路二段、吉長街口-2.往昆明街(車),DEL-8888,普仁派出所,2025-08-18,21:28:05,2000141011,LOC_2079,121.230944,24.945361,,
(租11401)環中東路、龍岡路口-4.往林森路(車),DEL-8888,龍興派出所,2025-08-18,21:28:53,2000140031,LOC_1827,121.229213,24.944372,,
(租11401)環中東路、龍岡路口-6.往台灣中油(龍岡站)(車),DEL-8888,龍興派出所,2025-08-18,21:29:08,2000140051,LOC_1829,121.229979,24.944198,,
(租11401)環中東路、龍岡路口-5.往龍岡路三段(車),DEL-8888,龍興派出所,2025-08-18,21:29:12,2000140041,LOC_1828,121.229696,24.944169,,
(租11401)環中東路、龍岡路口-3.往後興路(車),DEL-8888,龍興派出所,2025-08-18,21:29:22,2000140021,LOC_1826,121.229749,24.944573,,
(租11401)環中東路、龍岡路口-2.往健行路(車),DEL-8888,龍興派出所,2025-08-18,21:29:37,2000140011,LOC_1825,121.229431,24.945089,,
(租11401)龍岡路二段、健行路口-4.往環中東路二段(車),DEL-8888,中壢派出所,2025-08-18,21:30:01,2000134031,LOC_2115,121.228904,24.946377,,
(租11402)文三一街、文三二街-7.往文三二街往大湖一路方向(車),DEL-8888,坪頂派出所,2025-08-18,22:14:43,2070794061,LOC_3282,121.360323,25.057751,,
(租11402)龍安街、文中路(二)-4.往龍安街往國強一街(車),NOR-1005,龍安派出所,2025-08-19,07:12:00,2010770131,LOC_0490,121.278111,24.993426,,
(租11402)龍安街、文中路-4.往龍安街往國強一街(車),NOR-1005,龍安派出所,2025-08-19,07:12:09,2010770031,LOC_0487,121.278374,24.993772,,
(租11402)龍安街、文中路-5.往國強十三街往國豐三街(車),NOR-1005,龍安派出所,2025-08-19,07:12:10,2010770041,LOC_0487,121.27844,24.993782,,
(租11402)龍安街、文中路-2.往文中路外車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-19,07:12:16,2010770011,LOC_0486,121.27822,24.993978,,
(租11402)龍安街、文中路-3.往文中路內車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-19,07:12:17,2010770021,LOC_0486,121.278226,24.994016,,
(租11402)龍安街、文中路(二)-2.往文中路外車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-19,07:12:40,2010770111,LOC_0489,121.277282,24.99361,,
(租11402)龍安街、文中路(二)-3.往文中路內車道往國豐十街(車),NOR-1005,龍安派出所,2025-08-19,07:12:40,2010770121,LOC_0489,121.277251,24.993603,,
(租11402)龍安街、文中路(二)-5.往國強十三街往國豐三街(車),NOR-1005,龍安派出所,2025-08-19,07:12:54,2010770141,LOC_0491,121.277875,24.993026,,
(租11401)國強十一街與國豐八街口-4.往國強十一街往國豐七街(車),NOR-1005,龍安派出所,2025-08-19,07:14:02,2010075031,LOC_0456,121.27588,24.991267,,
(租11401)國強十一街與國豐八街口-5.往國豐八街(車),NOR-1005,龍安派出所,2025-08-19,07:14:09,2010075041,LOC_0457,121.275532,24.991542000000003,,
(租11401)國強十一街與國豐八街口-3.往國強十一街往國豐十街(車),NOR-1005,龍安派出所,2025-08-19,07:14:16,2010075021,LOC_0455,121.275364,24.991079,,
