攝影機名稱,車牌,單位,日期,時間,攝影機,LocationID,經度,緯度
(租11401)仁和路一段(市112)、仁和七街-3.往仁和一街(車),NOR-1002,圳頂派出所,2025-09-05,08:49:22,2030425021,LOC_1663,121.276244,24.899881
(租11401)仁和路一段(市112)、仁和七街-2.往員林路一段(車),NOR-1002,圳頂派出所,2025-09-05,08:49:26,2030425011,LOC_1662,121.276633,24.899833
(租11401)仁和路一段(市112)、仁和七街-4.往埔頂二街(車),NOR-1002,圳頂派出所,2025-09-05,08:49:28,2030425031,LOC_1664,121.276729,24.900089
(租11401)埔頂路一段(桃53)、慈光街-4.往慈光街(車),NOR-1002,圳頂派出所,2025-09-05,08:50:07,2030416031,LOC_1697,121.277361,24.904895
(租11401)埔頂路一段(桃53)、慈光街-3.往仁和路一段(車),NOR-1002,圳頂派出所,2025-09-05,08:50:13,2030416021,LOC_1696,121.276821,24.9052
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),DEL-8888,龍潭派出所,2025-09-05,22:47:00,2090671031,LOC_4184,121.212523,24.865986
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),DEL-8888,龍潭派出所,2025-09-05,22:47:04,2090671051,LOC_4186,121.212799,24.865736
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),DEL-8888,龍潭派出所,2025-09-05,22:47:08,2090671041,LOC_4185,121.212492,24.865318
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),DEL-8888,龍潭派出所,2025-09-05,22:47:11,2090671021,LOC_4183,121.21216,24.865594
(租11402)北龍路15巷7號前-3.往北龍路15巷17號前方道路(車),DEL-8888,龍潭派出所,2025-09-05,22:47:28,2090895021,LOC_4218,121.210592,24.865601
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),ACC-0001,龍潭派出所,2025-09-05,22:47:31,2090671021,LOC_4183,121.21216,24.865594
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-5.往龍元路(車),ACC-0001,龍潭派出所,2025-09-05,22:47:35,2090671041,LOC_4185,121.212492,24.865318
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),ACC-0001,龍潭派出所,2025-09-05,22:47:43,2090671031,LOC_4184,121.212523,24.865986
(租11402)北龍路15巷7號前-3.往北龍路15巷17號前方道路(車),ACC-0001,龍潭派出所,2025-09-05,22:47:45,2090895021,LOC_4218,121.210592,24.865601
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),ACC-0001,龍潭派出所,2025-09-05,22:47:47,2090671051,LOC_4186,121.212799,24.865736
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-4.往東龍路313巷(車),ACC-0002,龍潭派出所,2025-09-05,22:47:52,2090671031,LOC_4184,121.212523,24.865986
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),DEL-8888,龍潭派出所,2025-09-05,22:48:05,2090672031,LOC_4190,121.213806,24.864296
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),DEL-8888,龍潭派出所,2025-09-05,22:48:12,2090672021,LOC_4189,121.214616,24.863748
(租11402)東龍路與中正路242巷口-4.往南龍路(車),DEL-8888,龍潭派出所,2025-09-05,22:48:22,2090690031,LOC_4225,121.214997,24.862705
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-6.往東龍路(車),ACC-0002,龍潭派出所,2025-09-05,22:48:25,2090671051,LOC_4186,121.212799,24.865736
(租11401)北龍路59巷口(延伸至龍元路與第一市場前)-3.往聖亭路(車),ACC-0002,龍潭派出所,2025-09-05,22:48:27,2090671021,LOC_4183,121.21216,24.865594
(租11402)東龍路與中正路242巷口-3.往龍華路(車),DEL-8888,龍潭派出所,2025-09-05,22:48:30,2090690021,LOC_4224,121.215791,24.86238
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),ACC-0001,龍潭派出所,2025-09-05,22:48:34,2090672021,LOC_4189,121.214616,24.863748
(租11401)龍華路與龍祥路-6.往中正路242巷(車),DEL-8888,龍潭派出所,2025-09-05,22:48:38,2090680051,LOC_4200,121.216662,24.862268
(租11401)龍華路與龍祥路-5.往中正路242巷(車),DEL-8888,龍潭派出所,2025-09-05,22:48:40,2090680041,LOC_4199,121.216869,24.862147
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),ACC-0001,龍潭派出所,2025-09-05,22:48:40,2090672031,LOC_4190,121.213806,24.864296
(租11401)龍華路與龍祥路-4.往東龍路(車),DEL-8888,龍潭派出所,2025-09-05,22:48:43,2090680031,LOC_4198,121.216789,24.861809
(租11401)龍華路與龍祥路-3.往新龍路(車),DEL-8888,龍潭派出所,2025-09-05,22:48:46,2090680021,LOC_4197,121.216983,24.861558
(租11402)東龍路與中正路242巷口-3.往龍華路(車),ACC-0001,龍潭派出所,2025-09-05,22:48:46,2090690021,LOC_4224,121.215791,24.86238
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),DEL-8888,大安派出所,2025-09-05,22:48:49,2080798021,LOC_4036,121.217114,24.861215
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),DEL-8888,大安派出所,2025-09-05,22:48:49,2080798041,LOC_4038,121.217114,24.861215
(租11402)東龍路與中正路242巷口-4.往南龍路(車),ACC-0001,龍潭派出所,2025-09-05,22:48:50,2090690031,LOC_4225,121.214997,24.862705
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),DEL-8888,大安派出所,2025-09-05,22:48:52,2080798031,LOC_4037,121.21668,24.861264
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),DEL-8888,龍潭派出所,2025-09-05,22:48:52,2090843011,LOC_4246,121.21668,24.861264
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),DEL-8888,南雅派出所,2025-09-05,22:48:52,2030828021,LOC_1534,121.21668,24.861264
(租11402)北龍路15巷7號前-3.往北龍路15巷17號前方道路(車),ACC-0002,龍潭派出所,2025-09-05,22:48:53,2090895021,LOC_4218,121.210592,24.865601
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),DEL-8888,龍潭派出所,2025-09-05,22:48:58,2090691011,LOC_4227,121.215973,24.86101
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),DEL-8888,龍潭派出所,2025-09-05,22:49:02,2090691031,LOC_4229,121.215588,24.861255
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),DEL-8888,龍潭派出所,2025-09-05,22:49:03,2090691021,LOC_4228,121.215498,24.861301
(租11401)龍華路與龍祥路-5.往中正路242巷(車),ACC-0001,龍潭派出所,2025-09-05,22:49:03,2090680041,LOC_4199,121.216869,24.862147
(租11401)龍華路與龍祥路-4.往東龍路(車),ACC-0001,龍潭派出所,2025-09-05,22:49:04,2090680031,LOC_4198,121.216789,24.861809
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),ACC-0001,大安派出所,2025-09-05,22:49:05,2080798041,LOC_4038,121.217114,24.861215
(租11402)東龍路與中正路242巷口-3.往龍華路(車),ACC-0002,龍潭派出所,2025-09-05,22:49:09,2090690021,LOC_4224,121.215791,24.86238
(租11401)東龍路與南龍路口 (東龍路200巷)-4.往神龍路(車),ACC-0002,龍潭派出所,2025-09-05,22:49:15,2090672031,LOC_4190,121.213806,24.864296
(租11401)龍華路與龍祥路-6.往中正路242巷(車),ACC-0001,龍潭派出所,2025-09-05,22:49:17,2090680051,LOC_4200,121.216662,24.862268
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),ACC-0001,南雅派出所,2025-09-05,22:49:17,2030828021,LOC_1534,121.21668,24.861264
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),ACC-0001,大安派出所,2025-09-05,22:49:20,2080798021,LOC_4036,121.217114,24.861215
(租11401)龍華路與龍祥路-3.往新龍路(車),ACC-0001,龍潭派出所,2025-09-05,22:49:22,2090680021,LOC_4197,121.216983,24.861558
(租11402)中正東路、和二路-3.往中正東路往和二路79巷19弄(車),ACC-0002,南雅派出所,2025-09-05,22:49:28,2030828021,LOC_1534,121.21668,24.861264
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),ACC-0001,大安派出所,2025-09-05,22:49:29,2080798031,LOC_4037,121.21668,24.861264
(租11401)東龍路與南龍路口 (東龍路200巷)-3.往新龍路(車),ACC-0002,龍潭派出所,2025-09-05,22:49:29,2090672021,LOC_4189,121.214616,24.863748
(租11402)東龍路與中正路242巷口-4.往南龍路(車),ACC-0002,龍潭派出所,2025-09-05,22:49:31,2090690031,LOC_4225,121.214997,24.862705
(租11402)興豐路、長安街-3.往長安街1906巷往羊稠仔(車),ACC-0002,大安派出所,2025-09-05,22:49:31,2080798021,LOC_4036,121.217114,24.861215
(租11402)龍華路226巷、242巷-2.往龍華路226巷內(車),ACC-0001,龍潭派出所,2025-09-05,22:49:31,2090843011,LOC_4246,121.21668,24.861264
(租11401)龍華路與龍祥路-5.往中正路242巷(車),ACC-0002,龍潭派出所,2025-09-05,22:49:31,2090680041,LOC_4199,121.216869,24.862147
(租11402)大同路與光明路口-2.往中正路(車),DEL-8888,龍潭派出所,2025-09-05,22:49:38,2090681011,LOC_4207,121.219358,24.861206
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),ACC-0001,龍潭派出所,2025-09-05,22:49:41,2090691011,LOC_4227,121.215973,24.86101
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),ACC-0001,龍潭派出所,2025-09-05,22:49:42,2090691031,LOC_4229,121.215588,24.861255
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),ACC-0001,龍潭派出所,2025-09-05,22:49:43,2090691021,LOC_4228,121.215498,24.861301
(租11402)大同路與光明路口-3.往富山一街(車),DEL-8888,龍潭派出所,2025-09-05,22:49:44,2090681021,LOC_4208,121.219855,24.861155
(租11402)大同路與光明路口-4.往大同路194巷(車),DEL-8888,龍潭派出所,2025-09-05,22:49:49,2090681031,LOC_4209,121.220215,24.861444
(租11402)東龍路與龍祥路口-2.往東龍路60巷(車),ACC-0002,龍潭派出所,2025-09-05,22:49:51,2090691011,LOC_4227,121.215973,24.86101
(租11402)大同路與光明路口-5.往光明路75巷(車),DEL-8888,龍潭派出所,2025-09-05,22:49:53,2090681041,LOC_4210,121.220048,24.86182
(租11402)興豐路、長安街-4.往興豐街往八德分局(車),ACC-0002,大安派出所,2025-09-05,22:49:57,2080798031,LOC_4037,121.21668,24.861264
(租11402)大同路與光明路口-2.往中正路(車),ACC-0001,龍潭派出所,2025-09-05,22:49:57,2090681011,LOC_4207,121.219358,24.861206
(租11401)龍華路與龍祥路-3.往新龍路(車),ACC-0002,龍潭派出所,2025-09-05,22:49:57,2090680021,LOC_4197,121.216983,24.861558
(租11402)興豐路、長安街-5.往興豐街往鶯歌(車),ACC-0002,大安派出所,2025-09-05,22:49:58,2080798041,LOC_4038,121.217114,24.861215
(租11402)大同路226巷內-3.往大同路226巷35號(車),DEL-8888,龍潭派出所,2025-09-05,22:50:06,2090842021,LOC_4205,121.220341,24.862939
(租11401)龍華路與龍祥路-4.往東龍路(車),ACC-0002,龍潭派出所,2025-09-05,22:50:07,2090680031,LOC_4198,121.216789,24.861809
(租11402)大同路與光明路口-5.往光明路75巷(車),ACC-0001,龍潭派出所,2025-09-05,22:50:10,2090681041,LOC_4210,121.220048,24.86182
(租11402)東龍路與龍祥路口-3.往東龍路83巷(車),ACC-0002,龍潭派出所,2025-09-05,22:50:11,2090691021,LOC_4228,121.215498,24.861301
(租11402)大同路與光明路口-3.往富山一街(車),ACC-0001,龍潭派出所,2025-09-05,22:50:14,2090681021,LOC_4208,121.219855,24.861155
(租11402)大同路與光明路口-2.往中正路(車),ACC-0002,龍潭派出所,2025-09-05,22:50:21,2090681011,LOC_4207,121.219358,24.861206
(租11402)大同路與光明路口-5.往光明路75巷(車),ACC-0002,龍潭派出所,2025-09-05,22:50:24,2090681041,LOC_4210,121.220048,24.86182
(租11402)東龍路與龍祥路口-4.往新龍路方向(車),ACC-0002,龍潭派出所,2025-09-05,22:50:25,2090691031,LOC_4229,121.215588,24.861255
(租11402)大同路226巷內-3.往大同路226巷35號(車),ACC-0001,龍潭派出所,2025-09-05,22:50:29,2090842021,LOC_4205,121.220341,24.862939
(租11402)大同路與光明路口-3.往富山一街(車),ACC-0002,龍潭派出所,2025-09-05,22:50:30,2090681021,LOC_4208,121.219855,24.861155
(租11402)大同路與光明路口-4.往大同路194巷(車),ACC-0001,龍潭派出所,2025-09-05,22:50:32,2090681031,LOC_4209,121.220215,24.861444
(租11402)大同路與光明路口-4.往大同路194巷(車),ACC-0002,龍潭派出所,2025-09-05,22:50:32,2090681031,LOC_4209,121.220215,24.861444
(租11402)大同路與富山二街口-2.往富山一街(車),DEL-8888,龍潭派出所,2025-09-05,22:50:35,2090682011,LOC_4212,121.220049,24.860169
(租11402)大同路與富山二街口-3.往富山二街(車),DEL-8888,龍潭派出所,2025-09-05,22:50:38,2090682021,LOC_4213,121.220085,24.859853
(租11402)大同路與富山二街口-4.往大同路57巷(車),DEL-8888,龍潭派出所,2025-09-05,22:50:42,2090682031,LOC_4214,121.220004,24.859511
(租11402)大同路與富山二街口-5.往中正路(車),DEL-8888,龍潭派出所,2025-09-05,22:50:45,2090682041,LOC_4215,121.220374,24.859364
(租11402)大同路與富山二街口-5.往中正路(車),ACC-0001,龍潭派出所,2025-09-05,22:51:01,2090682041,LOC_4215,121.220374,24.859364
(租11402)大同路與富山二街口-4.往大同路57巷(車),ACC-0001,龍潭派出所,2025-09-05,22:51:02,2090682031,LOC_4214,121.220004,24.859511
(租11402)大同路與富山二街口-3.往富山二街(車),ACC-0001,龍潭派出所,2025-09-05,22:51:05,2090682021,LOC_4213,121.220085,24.859853
(租11402)大同路15巷、15巷18弄口-2.往大同路15巷1號方向道路(車),DEL-8888,龍潭派出所,2025-09-05,22:51:10,2090876011,LOC_4202,121.21826,24.857878
(租11402)大同路與富山二街口-2.往富山一街(車),ACC-0001,龍潭派出所,2025-09-05,22:51:13,2090682011,LOC_4212,121.220049,24.860169
(租11402)大同路15巷、15巷18弄口-2.往大同路15巷1號方向道路(車),ACC-0001,龍潭派出所,2025-09-05,22:51:28,2090876011,LOC_4202,121.21826,24.857878
(租11402)大同路與富山二街口-2.往富山一街(車),ACC-0002,龍潭派出所,2025-09-05,22:51:33,2090682011,LOC_4212,121.220049,24.860169
(租11402)大同路與富山二街口-4.往大同路57巷(車),ACC-0002,龍潭派出所,2025-09-05,22:51:37,2090682031,LOC_4214,121.220004,24.859511
(租11402)大同路與富山二街口-3.往富山二街(車),ACC-0002,龍潭派出所,2025-09-05,22:51:42,2090682021,LOC_4213,121.220085,24.859853
(租11402)大同路與富山二街口-5.往中正路(車),ACC-0002,龍潭派出所,2025-09-05,22:51:57,2090682041,LOC_4215,121.220374,24.859364
(租11402)大同路15巷、15巷18弄口-2.往大同路15巷1號方向道路(車),ACC-0002,龍潭派出所,2025-09-05,22:52:03,2090876011,LOC_4202,121.21826,24.857878
(租11402)玉龍路129號前-2.往金龍路8巷口(車),DEL-8888,龍潭派出所,2025-09-05,22:52:08,2091104011,LOC_4220,121.211294,24.858977
(租11402)玉龍路129號前-3.往金龍路8巷內(車),DEL-8888,龍潭派出所,2025-09-05,22:52:09,2091104021,LOC_4221,121.211203,24.859035
(租11402)玉龍路129號前-3.往金龍路8巷內(車),ACC-0001,龍潭派出所,2025-09-05,22:52:25,2091104021,LOC_4221,121.211203,24.859035
(租11402)玉龍路129號前-2.往金龍路8巷口(車),ACC-0001,龍潭派出所,2025-09-05,22:52:47,2091104011,LOC_4220,121.211294,24.858977
(租11402)金龍路60、112、180巷口-3.往金龍路112巷與180巷口(車),DEL-8888,龍潭派出所,2025-09-05,22:52:58,2090946021,LOC_4232,121.210904,24.853113
(租11402)金龍路60、112、180巷口-2.金龍路112巷朝(中豐路)方向道路(車),DEL-8888,龍潭派出所,2025-09-05,22:53:04,2090946011,LOC_4231,121.210403,24.852823
(租11402)玉龍路129號前-3.往金龍路8巷內(車),ACC-0002,龍潭派出所,2025-09-05,22:53:07,2091104021,LOC_4221,121.211203,24.859035
(租11402)金龍路60、112、180巷口-3.往金龍路112巷與180巷口(車),ACC-0001,龍潭派出所,2025-09-05,22:53:15,2090946021,LOC_4232,121.210904,24.853113
(租11402)金龍路60、112、180巷口-2.金龍路112巷朝(中豐路)方向道路(車),ACC-0001,龍潭派出所,2025-09-05,22:53:24,2090946011,LOC_4231,121.210403,24.852823
(租11402)玉龍路129號前-2.往金龍路8巷口(車),ACC-0002,龍潭派出所,2025-09-05,22:53:36,2091104011,LOC_4220,121.211294,24.858977
(租11401)金龍路476巷口-4.往新龍路(車),DEL-8888,龍潭派出所,2025-09-05,22:53:50,2090674031,LOC_4194,121.21545,24.84849
(租11402)金龍路60、112、180巷口-2.金龍路112巷朝(中豐路)方向道路(車),ACC-0002,龍潭派出所,2025-09-05,22:53:57,2090946011,LOC_4231,121.210403,24.852823
(租11401)金龍路476巷口-2.往民生路(車),DEL-8888,龍潭派出所,2025-09-05,22:53:58,2090674011,LOC_4192,121.215527,24.847798
(租11401)金龍路476巷口-3.往中豐路上林段(車),DEL-8888,龍潭派出所,2025-09-05,22:54:01,2090674021,LOC_4193,121.215095,24.847845
(租11401)金龍路476巷口-4.往新龍路(車),ACC-0001,龍潭派出所,2025-09-05,22:54:15,2090674031,LOC_4194,121.21545,24.84849
(租11401)金龍路476巷口-2.往民生路(車),ACC-0001,龍潭派出所,2025-09-05,22:54:16,2090674011,LOC_4192,121.215527,24.847798
(租11401)金龍路476巷口-3.往中豐路上林段(車),ACC-0001,龍潭派出所,2025-09-05,22:54:20,2090674021,LOC_4193,121.215095,24.847845
(租11402)金龍路60、112、180巷口-3.往金龍路112巷與180巷口(車),ACC-0002,龍潭派出所,2025-09-05,22:54:26,2090946021,LOC_4232,121.210904,24.853113
(租11401)金龍路476巷口-4.往新龍路(車),ACC-0002,龍潭派出所,2025-09-05,22:54:31,2090674031,LOC_4194,121.21545,24.84849
(租11401)中豐路上林段與休閒街口-2.往凌雲國中(車),DEL-8888,高平派出所,2025-09-05,22:54:47,2090687011,LOC_4061,121.210878,24.844276
(租11401)中豐路上林段與休閒街口-4.往街內社區(車),DEL-8888,高平派出所,2025-09-05,22:54:50,2090687031,LOC_4063,121.210865,24.843912
(租11401)金龍路476巷口-2.往民生路(車),ACC-0002,龍潭派出所,2025-09-05,22:54:57,2090674011,LOC_4192,121.215527,24.847798
(租11401)中豐路上林段與休閒街口-2.往凌雲國中(車),ACC-0001,高平派出所,2025-09-05,22:55:07,2090687011,LOC_4061,121.210878,24.844276
(租11401)中豐路上林段與休閒街口-4.往街內社區(車),ACC-0001,高平派出所,2025-09-05,22:55:17,2090687031,LOC_4063,121.210865,24.843912
(租11401)中豐路上林段與休閒街口-4.往街內社區(車),ACC-0002,高平派出所,2025-09-05,22:55:35,2090687031,LOC_4063,121.210865,24.843912
(租11401)中豐路上林段與休閒街口-2.往凌雲國中(車),ACC-0002,高平派出所,2025-09-05,22:55:59,2090687011,LOC_4061,121.210878,24.844276
